1789221611810	play_begin	/sdcard/Android/data/dev.agenttranslator/files/air/ru	80	1	3000	-20.0	15/15
1789221786630	play	tat_376125.wav	1450.0	-20.1	1.3	16000
1789221791317	play	tat_379409.wav	1150.0	-20.0	-2.9	16000
1789221795706	play	tat_379416.wav	2200.0	-20.0	-3.0	16000
1789221801140	play	tat_379966.wav	2100.0	-20.0	0.1	16000
1789221806470	play	tat_380004.wav	2500.0	-20.0	-0.9	16000
1789221812211	play	tat_380994.wav	2100.0	-20.0	-0.2	16000
1789221817550	play	tat_381029.wav	2350.0	-20.0	-0.5	16000
1789221823123	play	tat_381253.wav	2250.0	-20.0	-2.4	16000
1789221828589	play	tat_381304.wav	2050.0	-20.0	-2.7	16000
1789221833880	play	tat_381366.wav	2500.0	-20.0	-2.3	16000
1789221839617	play	tat_381374.wav	2350.0	-20.0	-0.6	16000
1789221845216	play	tat_381382.wav	2700.0	-20.0	-3.3	16000
1789221851140	play	tat_389742.wav	2320.1	-20.0	-3.1	16000
1789221856641	play	tat_392752.wav	2929.9	-20.0	-4.2	16000
1789221862788	play	tat_392934.wav	2070.1	-20.0	-4.9	16000
1789221868088	play	tat_3965392.wav	2429.9	-20.0	-1.8	16000
1789221873769	play	tat_401105.wav	1650.0	-20.0	-2.1	16000
1789221878715	play	tat_4549971.wav	2170.1	-20.0	-0.7	16000
1789221884154	play	tat_464804.wav	3250.0	-20.0	-1.9	16000
1789221890647	play	tat_4896581.wav	1776.3	-20.0	-0.5	16000
1789221895671	play	tat_5252154.wav	2050.0	-20.0	-1.8	16000
1789221900972	play	tat_5409.wav	1900.0	-20.0	-0.9	16000
1789221906131	play	tat_5410.wav	1700.0	-20.0	-0.1	16000
1789221911086	play	tat_5449.wav	1600.0	-20.0	-1.0	16000
1789221915951	play	tat_5481.wav	2600.0	-20.0	-0.5	16000
1789221921803	play	tat_5517.wav	2050.0	-20.0	1.2	16000
1789221927109	play	tat_5561503.wav	2200.0	-20.0	-1.2	16000
1789221932565	play	tat_5565.wav	1200.0	-20.0	-2.3	16000
1789221937010	play	tat_5566.wav	1650.0	-20.0	0.2	16000
1789221941906	play	tat_5567.wav	2350.0	-20.0	1.2	16000
1789221947474	play	tat_5568.wav	1300.0	-20.0	-3.6	16000
1789221952011	play	tat_5579.wav	2000.0	-20.3	1.1	16000
1789221957234	play	tat_5583.wav	1850.0	-20.0	-1.4	16000
1789221962340	play	tat_5592.wav	1550.0	-20.0	-2.8	16000
1789221967099	play	tat_5612.wav	1500.0	-20.0	-1.4	16000
1789221971818	play	tat_5648.wav	2300.0	-20.0	-0.8	16000
1789221977339	play	tat_5652.wav	1850.0	-20.0	-1.4	16000
1789221982413	play	tat_5659.wav	1200.0	-20.0	-0.0	16000
1789221986831	play	tat_5660.wav	2400.0	-20.0	0.1	16000
1789221992471	play	tat_5773181.wav	2298.8	-20.0	-3.5	16000
1789221997991	play	tat_582675.wav	1150.0	-20.0	-0.5	16000
1789222002363	play	tat_5889703.wav	1720.1	-20.0	-3.1	16000
1789222007304	play	tat_5962471.wav	2820.1	-20.0	-1.7	16000
1789222013346	play	tat_6091105.wav	4493.1	-20.9	7.1	16000
1789222021044	play	tat_6387725.wav	1629.9	-20.0	-2.7	16000
1789222025940	play	tat_6454821.wav	2029.9	-20.0	-1.4	16000
1789222031190	play	tat_650601.wav	1100.0	-20.0	-2.5	16000
1789222035539	play	tat_660797.wav	1100.0	-21.3	1.5	16000
1789222039882	play	tat_882179.wav	1250.0	-20.0	-2.5	16000
1789222044343	play_end	/sdcard/Android/data/dev.agenttranslator/files/air/ru
