1789218376290	play_begin	/sdcard/Android/data/dev.agenttranslator/files/air/ru	80	1	3000	-20.0	15/15
1789218665699	play	tat_5409.wav	1900.0	-20.0	-0.9	16000
1789218670837	play	tat_5410.wav	1700.0	-20.0	-0.1	16000
1789218675775	play	tat_5449.wav	1600.0	-20.0	-1.0	16000
1789218680605	play	tat_5481.wav	2600.0	-20.0	-0.5	16000
1789218686438	play	tat_5517.wav	2050.0	-20.0	1.2	16000
1789218691700	play	tat_5561503.wav	2200.0	-20.0	-1.2	16000
1789218697122	play	tat_5565.wav	1200.0	-20.0	-2.3	16000
1789218701551	play	tat_5566.wav	1650.0	-20.0	0.2	16000
1789218706447	play	tat_5567.wav	2350.0	-20.0	1.2	16000
1789218712042	play	tat_5568.wav	1300.0	-20.0	-3.6	16000
1789218716579	play	tat_5579.wav	2000.0	-20.3	1.1	16000
1789218721814	play	tat_5583.wav	1850.0	-20.0	-1.4	16000
1789218726912	play	tat_5592.wav	1550.0	-20.0	-2.8	16000
1789218731698	play	tat_5612.wav	1500.0	-20.0	-1.4	16000
1789218736436	play	tat_5648.wav	2300.0	-20.0	-0.8	16000
1789218741969	play	tat_5652.wav	1850.0	-20.0	-1.4	16000
1789218747049	play	tat_5659.wav	1200.0	-20.0	-0.0	16000
1789218751460	play	tat_5660.wav	2400.0	-20.0	0.1	16000
1789218757054	play	tat_5773181.wav	2298.8	-20.0	-3.5	16000
1789218762574	play	tat_582675.wav	1150.0	-20.0	-0.5	16000
1789218766971	play	tat_5889703.wav	1720.1	-20.0	-3.1	16000
1789218771926	play	tat_5962471.wav	2820.1	-20.0	-1.7	16000
1789218777952	play	tat_6091105.wav	4493.1	-20.9	7.1	16000
1789218785664	play	tat_6387725.wav	1629.9	-20.0	-2.7	16000
1789218790535	play	tat_6454821.wav	2029.9	-20.0	-1.4	16000
1789218795795	play	tat_650601.wav	1100.0	-20.0	-2.5	16000
1789218800126	play	tat_660797.wav	1100.0	-21.3	1.5	16000
1789218804449	play	tat_882179.wav	1250.0	-20.0	-2.5	16000
1789218808893	play_end	/sdcard/Android/data/dev.agenttranslator/files/air/ru
